Date,Drug_Demand,Hour,Weekday,Month,Year,Holiday,Marketing_Spend,Competitor_Price
2000-11-24 13:00:00,288.75101792862415,13,4,11,2000,0,2819.9347029120454,14.873105815772046
2000-11-24 14:00:00,277.5313283198841,14,4,11,2000,0,3616.831047145129,33.59909961245165
2000-11-24 15:00:00,297.18945116423066,15,4,11,2000,0,4121.436650643507,16.778023060871178
2000-11-24 16:00:00,280.68994714738255,16,4,11,2000,0,1058.7541231620582,45.167615360408185
2000-11-24 17:00:00,269.5991734077878,17,4,11,2000,0,1875.9469303929839,38.9956665230645
2000-11-24 18:00:00,277.40575058602406,18,4,11,2000,0,3812.393033113044,45.002453903801396
2000-11-24 19:00:00,293.1347338209063,19,4,11,2000,0,2605.572596084983,37.69619917794817
2000-11-24 20:00:00,277.7402370316714,20,4,11,2000,0,3088.5838117429303,36.898275082138056
2000-11-24 21:00:00,295.39161880600125,21,4,11,2000,0,3740.018255373947,31.143131486694887
2000-11-24 22:00:00,272.75731426585565,22,4,11,2000,0,3106.08138519334,31.823451555197046
2000-11-24 23:00:00,280.5815990936832,23,4,11,2000,0,4347.743219163496,41.319129210949264
2000-11-25 00:00:00,273.60500999632256,0,5,11,2000,0,2516.6395384870107,32.91043641906713
2000-11-25 01:00:00,319.97765109987347,1,5,11,2000,0,3767.106729637163,27.31370079665767
2000-11-25 02:00:00,288.0596870359625,2,5,11,2000,0,2701.568164750991,38.303466690092435
2000-11-25 03:00:00,310.997040099498,3,5,11,2000,0,3117.228313202324,48.559051507715225
2000-11-25 04:00:00,329.84437882632113,4,5,11,2000,0,1454.9632653700792,46.384088812779936
2000-11-25 05:00:00,324.21225365810517,5,5,11,2000,0,4325.912254891517,23.01574250462181
2000-11-25 06:00:00,318.9796505098311,6,5,11,2000,0,2279.765091862667,25.476033778538103
2000-11-25 07:00:00,327.40109467314574,7,5,11,2000,1,2204.8215777566074,48.299394605854225
2000-11-25 08:00:00,305.9225903449921,8,5,11,2000,0,1355.0669238794271,19.31408223695652
2000-11-25 09:00:00,314.6395737546662,9,5,11,2000,0,3025.57176669954,15.111270160267033
2000-11-25 10:00:00,304.2287163572423,10,5,11,2000,0,2671.6252620132686,29.057815648696575
2000-11-25 11:00:00,299.2337357902736,11,5,11,2000,0,1395.750870876567,27.83790790471889
2000-11-25 12:00:00,297.3303160247805,12,5,11,2000,0,4006.2893285255805,31.913240953653155
2000-11-25 13:00:00,302.03587415932395,13,5,11,2000,0,1265.6454964433833,11.278469868140292
2000-11-25 14:00:00,301.1590654025782,14,5,11,2000,0,1580.1447673933194,18.25409217687465
2000-11-25 15:00:00,278.7160019657148,15,5,11,2000,0,2842.7909517230555,42.105728795293814
2000-11-25 16:00:00,267.3554727816252,16,5,11,2000,1,2431.0241230779607,24.415474088510468
2000-11-25 17:00:00,268.08320652470167,17,5,11,2000,0,2102.0604234020548,46.66217953333198
2000-11-25 18:00:00,295.11008903374426,18,5,11,2000,0,3255.708741071413,32.753380397986334
2000-11-25 19:00:00,291.1560064291391,19,5,11,2000,0,3097.160715077643,10.850774470873814
2000-11-25 20:00:00,267.46805851158626,20,5,11,2000,0,2729.6584600511487,49.12658950099818
2000-11-25 21:00:00,298.2039502110028,21,5,11,2000,0,4104.721556081384,22.68165596399843
2000-11-25 22:00:00,278.65402069811734,22,5,11,2000,0,2992.6570240372985,24.757472818767535
2000-11-25 23:00:00,297.27490237800714,23,5,11,2000,0,4915.183963758765,46.42574427420941
2000-11-26 00:00:00,289.4290928744086,0,6,11,2000,0,4207.247457210565,45.120456864112334
2000-11-26 01:00:00,323.39286985235486,1,6,11,2000,0,1425.7974846812026,37.40090002015073
2000-11-26 02:00:00,300.92099774959786,2,6,11,2000,0,2095.8887977545073,10.409085045331214
2000-11-26 03:00:00,300.30106106500637,3,6,11,2000,0,3143.508502366447,10.143454176240043
2000-11-26 04:00:00,309.44690645521115,4,6,11,2000,0,2875.553436013779,17.129898105182313
2000-11-26 05:00:00,342.31355054463467,5,6,11,2000,0,1187.9271629429304,40.50111879966489
2000-11-26 06:00:00,319.36642315697367,6,6,11,2000,0,3112.6019169888996,43.39819206461732
2000-11-26 07:00:00,305.8318653298857,7,6,11,2000,0,3421.425722676163,18.991843817009638
2000-11-26 08:00:00,306.2668166583562,8,6,11,2000,0,2853.4630956268957,13.147923665418926
2000-11-26 09:00:00,293.5300742465195,9,6,11,2000,0,4464.53468605357,27.073426528588286
2000-11-26 10:00:00,312.30067493291693,10,6,11,2000,0,3226.3590432005935,47.15612334275397
2000-11-26 11:00:00,289.6049214876942,11,6,11,2000,0,4145.824778510709,30.979549213865496
2000-11-26 12:00:00,308.0251744269566,12,6,11,2000,0,3347.294449780112,39.3179408122719
2000-11-26 13:00:00,299.72768023737933,13,6,11,2000,0,4637.2297027437435,38.34104347949845
2000-11-26 14:00:00,286.0376334391412,14,6,11,2000,0,1856.7517842327784,44.16639149935057
2000-11-26 15:00:00,295.2915179374037,15,6,11,2000,0,4326.721324662229,49.368467754827
2000-11-26 16:00:00,289.0424455304204,16,6,11,2000,0,2791.962889507766,49.21193338795782
2000-11-26 17:00:00,279.39226638823277,17,6,11,2000,0,3790.30115627801,31.601548592860134
2000-11-26 18:00:00,269.49480408803487,18,6,11,2000,0,3264.4244946943404,23.339474089196017
2000-11-26 19:00:00,282.02773728435153,19,6,11,2000,0,1435.4176107040173,41.52656595552831
2000-11-26 20:00:00,284.0020055668976,20,6,11,2000,0,2746.3469096049057,38.10272999024596
2000-11-26 21:00:00,288.05256354946107,21,6,11,2000,0,3695.5139959971193,41.34786656935751
2000-11-26 22:00:00,288.10509203270783,22,6,11,2000,0,4593.615611367926,21.999445719117816
2000-11-26 23:00:00,295.44454691610514,23,6,11,2000,0,1873.8373113281414,33.32538921454601
2000-11-27 00:00:00,301.12700925171134,0,0,11,2000,0,2420.729182412649,17.408068592067586
2000-11-27 01:00:00,316.93742169134595,1,0,11,2000,0,2442.4313508709165,18.78034360872863
2000-11-27 02:00:00,295.4337441589786,2,0,11,2000,0,3097.452696556871,24.768886044518695
2000-11-27 03:00:00,302.33561616163274,3,0,11,2000,0,4452.02106229747,38.42068284520107
2000-11-27 04:00:00,316.3157913660363,4,0,11,2000,1,2582.104301184057,22.179886003137064
2000-11-27 05:00:00,309.9972342921942,5,0,11,2000,0,1587.232437386459,23.14030471442681
2000-11-27 06:00:00,320.42194602270314,6,0,11,2000,0,3026.2160090240523,41.96521569587971
2000-11-27 07:00:00,306.53480543047345,7,0,11,2000,0,1150.6730396148819,46.53302076555634
2000-11-27 08:00:00,306.1491611882748,8,0,11,2000,0,2377.82714439983,43.599687605972576
2000-11-27 09:00:00,333.1641690657167,9,0,11,2000,0,3056.9288297354656,17.392473174781912
2000-11-27 10:00:00,306.15836539377705,10,0,11,2000,0,3070.726797787453,28.30935088227907
2000-11-27 11:00:00,291.95027388276765,11,0,11,2000,0,4278.077597931703,38.127177912002324
2000-11-27 12:00:00,297.37270044038013,12,0,11,2000,0,4204.479528636788,38.486895428410826
2000-11-27 13:00:00,303.74337445426613,13,0,11,2000,0,2130.531244978699,25.873558358285948
2000-11-27 14:00:00,300.6454687838502,14,0,11,2000,0,2204.1793159930116,26.82127870491225
2000-11-27 15:00:00,269.87193009929996,15,0,11,2000,0,4926.658814976005,33.092950820367335
2000-11-27 16:00:00,273.6684588524464,16,0,11,2000,0,2565.942111124689,37.119639105439504
2000-11-27 17:00:00,281.6025697246339,17,0,11,2000,0,1571.2975367844142,12.938340762110322
2000-11-27 18:00:00,278.3888940645555,18,0,11,2000,0,3627.754836029433,35.78872271150003
2000-11-27 19:00:00,263.4446750977186,19,0,11,2000,0,1974.0601117266528,30.490037295312398
2000-11-27 20:00:00,267.0974639433498,20,0,11,2000,0,3413.5447279884856,11.519804669972533
2000-11-27 21:00:00,274.01432226824124,21,0,11,2000,0,4285.1179269874,12.383847724745593
2000-11-27 22:00:00,271.15823068126144,22,0,11,2000,0,1694.6375458331406,17.975209239556904
2000-11-27 23:00:00,289.14063414528414,23,0,11,2000,0,2806.536134685789,24.223204306176985
2000-11-28 00:00:00,311.61078947181284,0,1,11,2000,0,2531.7960129378052,40.43135593293403
2000-11-28 01:00:00,298.21838905237234,1,1,11,2000,0,4997.5482122388385,22.590204482381857
2000-11-28 02:00:00,320.5576146466057,2,1,11,2000,0,3846.529651078211,40.53611909679153
2000-11-28 03:00:00,314.20877805442814,3,1,11,2000,0,1329.4744584135256,29.912554779240246
2000-11-28 04:00:00,315.290981644732,4,1,11,2000,0,1914.3851575395647,18.372742646194684
2000-11-28 05:00:00,302.5000338371594,5,1,11,2000,0,1629.0401142017079,41.07947158433367
2000-11-28 06:00:00,331.5717009082468,6,1,11,2000,0,1060.8989017907345,38.887958652131516
2000-11-28 07:00:00,320.39093891414484,7,1,11,2000,0,2263.405972633824,11.440979270223703
2000-11-28 08:00:00,301.2643482465996,8,1,11,2000,0,2297.8285688244314,39.3977149327404
2000-11-28 09:00:00,317.93806680721485,9,1,11,2000,0,1939.9736291797121,36.742726249936425
2000-11-28 10:00:00,304.13364903489327,10,1,11,2000,0,3212.408707716051,25.019619248339076
2000-11-28 11:00:00,305.836217202992,11,1,11,2000,0,1873.8003688744661,35.17518049704696
2000-11-28 12:00:00,302.4825805545261,12,1,11,2000,0,4764.262015868888,16.062358569520946
2000-11-28 13:00:00,307.09683300374127,13,1,11,2000,0,3929.8488197379597,33.50907393425602
2000-11-28 14:00:00,278.87768846539643,14,1,11,2000,0,1485.6026374584105,16.906126850222712
2000-11-28 15:00:00,291.76177903727375,15,1,11,2000,0,2075.4442905819274,14.513476855214652
2000-11-28 16:00:00,296.18217754345966,16,1,11,2000,0,4929.752138041287,18.031680473272562
2000-11-28 17:00:00,306.14068044443525,17,1,11,2000,0,1800.740668532345,14.855027630944718
2000-11-28 18:00:00,290.7845468238045,18,1,11,2000,0,1467.8287613835516,14.949338546365212
2000-11-28 19:00:00,284.6191134365619,19,1,11,2000,0,1929.2705333899578,45.331121164783774
2000-11-28 20:00:00,285.7878935104493,20,1,11,2000,0,3855.4254061145407,45.96406726676856
2000-11-28 21:00:00,301.77168251707513,21,1,11,2000,0,3071.4914614019085,39.36289104385108
2000-11-28 22:00:00,287.563049568997,22,1,11,2000,0,1270.2584100384756,41.29078306984324
2000-11-28 23:00:00,303.24468210025503,23,1,11,2000,0,2447.140594724813,24.40313587959183
2000-11-29 00:00:00,323.1749153704035,0,2,11,2000,0,1346.4820579534814,31.759965961470556
2000-11-29 01:00:00,305.3511429770264,1,2,11,2000,0,2162.7307940606775,42.58869437924941
2000-11-29 02:00:00,291.1636026893567,2,2,11,2000,0,1683.849397880956,29.565100672158998
2000-11-29 03:00:00,306.87174467231426,3,2,11,2000,0,1882.2975582184908,39.47828589673857
2000-11-29 04:00:00,321.6273231222954,4,2,11,2000,0,4112.650921045733,26.93656413614745
2000-11-29 05:00:00,312.35599114733003,5,2,11,2000,0,4133.9894910411,23.84972331266002
2000-11-29 06:00:00,317.9694572814625,6,2,11,2000,0,3929.664250740247,43.87494502057319
2000-11-29 07:00:00,317.84427316867834,7,2,11,2000,0,3752.9956203504635,23.3061843522194
2000-11-29 08:00:00,324.4408342525673,8,2,11,2000,0,1980.6607128588296,29.024152547169106
2000-11-29 09:00:00,306.2279283104589,9,2,11,2000,0,2762.9372900796498,14.32534807960048
2000-11-29 10:00:00,305.7424222858964,10,2,11,2000,0,2840.183592965101,30.395831611482333
2000-11-29 11:00:00,320.8615400860295,11,2,11,2000,0,3139.432294807317,34.228282135877855
2000-11-29 12:00:00,296.8296844224382,12,2,11,2000,0,4425.384553930722,25.626263327280164
2000-11-29 13:00:00,303.76539777314747,13,2,11,2000,0,4554.503871126496,35.868037186609264
2000-11-29 14:00:00,291.8579224350517,14,2,11,2000,0,1864.2108958532733,27.653397402427593
2000-11-29 15:00:00,287.37984636292305,15,2,11,2000,0,2727.9763007851584,27.05161283535154
2000-11-29 16:00:00,291.8486851133621,16,2,11,2000,0,1592.0974011485837,26.905954025821742
2000-11-29 17:00:00,263.87925639685733,17,2,11,2000,0,3592.702543279671,44.38285639521467
2000-11-29 18:00:00,286.2904576986098,18,2,11,2000,0,3288.2807357108236,39.107374571517155
2000-11-29 19:00:00,288.100738502434,19,2,11,2000,1,4403.307124733345,28.26664614812225
2000-11-29 20:00:00,293.09017767467014,20,2,11,2000,0,3075.566704375231,35.54849693190181
2000-11-29 21:00:00,284.0640247475701,21,2,11,2000,0,4124.370260082527,42.948621161917295
2000-11-29 22:00:00,292.0007421182907,22,2,11,2000,0,2272.3611812483614,28.23898222865332
2000-11-29 23:00:00,272.3284168681892,23,2,11,2000,0,3777.0138685409615,43.77246263612563
2000-11-30 00:00:00,296.1110786199894,0,3,11,2000,0,1160.645038651975,17.084733508454818
2000-11-30 01:00:00,309.7763435440069,1,3,11,2000,0,1606.1086665972307,33.71729479467655
2000-11-30 02:00:00,327.58534241924974,2,3,11,2000,0,2787.87657687526,24.403371859744283
2000-11-30 03:00:00,335.51327048859713,3,3,11,2000,0,4547.576254739619,13.970873656710886
2000-11-30 04:00:00,316.84399286648636,4,3,11,2000,0,4540.456491587357,45.66974359885512
2000-11-30 05:00:00,331.04141428174876,5,3,11,2000,0,3395.0795766828587,29.585066596286453
2000-11-30 06:00:00,321.5451328935086,6,3,11,2000,0,1519.5514430889748,31.620224927565918
2000-11-30 07:00:00,306.21074835953414,7,3,11,2000,0,3723.862173596152,30.701670797699897
2000-11-30 08:00:00,326.45749684337903,8,3,11,2000,0,1707.525214660817,31.7096564239988
2000-11-30 09:00:00,335.57604210490854,9,3,11,2000,0,2401.860849647489,33.43650264520646
2000-11-30 10:00:00,309.34130186297443,10,3,11,2000,0,2256.7493115720235,44.861741316652775
2000-11-30 11:00:00,299.294101979221,11,3,11,2000,0,4537.86299159541,47.90980827290363
2000-11-30 12:00:00,303.8985966763081,12,3,11,2000,0,3774.280639916807,34.77526106304032
2000-11-30 13:00:00,296.8552296725118,13,3,11,2000,0,1284.2265812971814,25.038059440599017
2000-11-30 14:00:00,319.39456295499883,14,3,11,2000,0,4373.547132050597,30.600835712339716
2000-11-30 15:00:00,299.24524788618356,15,3,11,2000,0,2721.604707857563,38.11614107598176
2000-11-30 16:00:00,287.3367732514514,16,3,11,2000,0,4019.0582903052955,31.166538828199236
2000-11-30 17:00:00,255.12618453437014,17,3,11,2000,0,4106.715121104729,20.423578637870815
2000-11-30 18:00:00,281.999631540289,18,3,11,2000,1,4994.723778367665,34.27839217088463
2000-11-30 19:00:00,302.67098426428265,19,3,11,2000,0,2387.776821642541,45.552033320343654
2000-11-30 20:00:00,286.9818195688952,20,3,11,2000,0,4457.773254494607,14.261746602384306
2000-11-30 21:00:00,297.6128295666065,21,3,11,2000,0,2147.186601998029,12.836013845568184
2000-11-30 22:00:00,297.49068193514387,22,3,11,2000,0,4982.160574956741,49.002327700483264
2000-11-30 23:00:00,293.5627051886034,23,3,11,2000,0,2641.004917323482,42.13290306758444
2000-12-01 00:00:00,321.30556747175046,0,4,12,2000,0,3640.721045250447,26.50170072065051
2000-12-01 01:00:00,311.4924683781634,1,4,12,2000,0,4978.039066025614,11.15377259817035
2000-12-01 02:00:00,307.3929435434219,2,4,12,2000,0,1801.669858526536,47.3451011098388
2000-12-01 03:00:00,318.85365044209686,3,4,12,2000,0,3495.999064639719,41.768666625581496
2000-12-01 04:00:00,336.1268571586193,4,4,12,2000,0,4993.508021816255,34.29748935928689
2000-12-01 05:00:00,309.08950076049456,5,4,12,2000,0,4775.84042643354,41.69043951875196
2000-12-01 06:00:00,327.3027810845819,6,4,12,2000,1,1882.963014994545,35.137831308508936
2000-12-01 07:00:00,324.68960070794844,7,4,12,2000,0,1394.9006421977695,36.95064705840862
2000-12-01 08:00:00,306.58877545712573,8,4,12,2000,0,2704.2907862179736,46.18383381949798
2000-12-01 09:00:00,326.5137861940069,9,4,12,2000,0,4053.4218159561065,26.265933792982707
2000-12-01 10:00:00,317.30310786001746,10,4,12,2000,0,4158.841576460194,31.126376041439514
2000-12-01 11:00:00,318.73487009166115,11,4,12,2000,0,3429.7118329892883,41.24375189750553
2000-12-01 12:00:00,316.18860920458457,12,4,12,2000,0,3459.55183441983,20.83539698634029
2000-12-01 13:00:00,299.110463541215,13,4,12,2000,0,1482.6369749559144,34.05803140262674
2000-12-01 14:00:00,289.32102568017757,14,4,12,2000,0,2764.8360386228537,23.997528893707
2000-12-01 15:00:00,276.5242508597969,15,4,12,2000,0,3304.6734701733276,12.030570943946156
2000-12-01 16:00:00,281.1824062849605,16,4,12,2000,0,3734.3953258810916,16.18482175471057
2000-12-01 17:00:00,285.7718792679038,17,4,12,2000,0,1367.0974573560484,14.538646617566368
2000-12-01 18:00:00,275.3797669267863,18,4,12,2000,0,3762.604051145705,31.955355997013847
2000-12-01 19:00:00,291.5661559293774,19,4,12,2000,0,4765.075209097171,14.795993394634683
2000-12-01 20:00:00,278.73000487800556,20,4,12,2000,0,4144.941588003952,31.706972107087662
2000-12-01 21:00:00,273.3490602300874,21,4,12,2000,0,3495.5053988217524,39.35680123950097
2000-12-01 22:00:00,289.3746539517092,22,4,12,2000,0,1388.5428008377921,35.28354135473158
2000-12-01 23:00:00,301.8545245799436,23,4,12,2000,0,4177.425884689317,39.9637566043031
2000-12-02 00:00:00,293.3879694634592,0,5,12,2000,0,3651.8220351518935,29.657022555989965
2000-12-02 01:00:00,302.31079934598904,1,5,12,2000,0,3194.7763107722676,39.52629696064068
2000-12-02 02:00:00,309.74993025644375,2,5,12,2000,1,4208.573484052944,41.66176784006209
2000-12-02 03:00:00,315.2396301069283,3,5,12,2000,1,3698.0086422490735,20.032620200293117
2000-12-02 04:00:00,326.4202242275766,4,5,12,2000,0,2878.7970238533308,44.258862920114204
2000-12-02 05:00:00,331.8530174080885,5,5,12,2000,0,1938.2943341917849,47.45174035699926
2000-12-02 06:00:00,321.4458195756631,6,5,12,2000,0,3017.360683884706,39.25133000680803
2000-12-02 07:00:00,315.1538803734434,7,5,12,2000,0,1616.2828532562332,48.85162843441701
2000-12-02 08:00:00,324.94723140609995,8,5,12,2000,0,1240.7826646869528,12.588896602178954
2000-12-02 09:00:00,325.61336588158963,9,5,12,2000,0,1935.8381031536092,16.007349913114357
2000-12-02 10:00:00,332.4663411893311,10,5,12,2000,0,2468.4043430861047,46.11276122026821
2000-12-02 11:00:00,323.00131366697417,11,5,12,2000,0,3587.221299225839,11.235395606593425
2000-12-02 12:00:00,293.8093605215062,12,5,12,2000,0,2997.4965053981123,33.52202763090043
2000-12-02 13:00:00,299.84615744788533,13,5,12,2000,0,3940.5808277534043,20.750671232088838
2000-12-02 14:00:00,301.0286911247469,14,5,12,2000,1,3949.9049098541127,28.20306779488138
2000-12-02 15:00:00,283.8576326778949,15,5,12,2000,0,3824.3005082437785,25.452625683788554
2000-12-02 16:00:00,285.70876336699735,16,5,12,2000,0,3189.9040488716296,17.53010683534303
2000-12-02 17:00:00,293.99200474865904,17,5,12,2000,0,3652.1329348433965,33.43228602248866
2000-12-02 18:00:00,289.1052607161944,18,5,12,2000,0,4909.705733089939,18.102114979817525
2000-12-02 19:00:00,287.3389324405063,19,5,12,2000,0,3823.125669317195,26.28729269340184
2000-12-02 20:00:00,282.8187825531718,20,5,12,2000,0,3969.92018150745,40.817486605860054
2000-12-02 21:00:00,278.1112319830471,21,5,12,2000,0,2164.7713420803934,36.77579420282085
2000-12-02 22:00:00,293.61966813567295,22,5,12,2000,0,2911.943511472232,35.98295780802256
2000-12-02 23:00:00,300.6899892698294,23,5,12,2000,0,2740.8255692356524,30.008898481274933
2000-12-03 00:00:00,292.89502548344655,0,6,12,2000,0,2413.880938563504,17.548730883943367
2000-12-03 01:00:00,313.270009494613,1,6,12,2000,0,2838.2455070895617,27.81369996401033
2000-12-03 02:00:00,321.56897894498957,2,6,12,2000,0,3392.0857638819098,28.79001611479133
2000-12-03 03:00:00,314.9053736704824,3,6,12,2000,0,3496.7976037935714,18.1157512865217
2000-12-03 04:00:00,329.07273037396783,4,6,12,2000,0,4358.298139302842,34.06111341276526
2000-12-03 05:00:00,329.82796710359753,5,6,12,2000,0,3625.2897323940474,30.525789364980657
2000-12-03 06:00:00,324.7416922310449,6,6,12,2000,0,4477.498132948176,23.08551589100268
2000-12-03 07:00:00,322.98043545599137,7,6,12,2000,0,3626.4521602407567,18.293076002399577
2000-12-03 08:00:00,321.85479024162663,8,6,12,2000,0,2400.314851510747,15.694447934396782
2000-12-03 09:00:00,313.47099688308424,9,6,12,2000,0,3523.484034211065,45.227175928591244
2000-12-03 10:00:00,321.37191194063973,10,6,12,2000,0,3916.0784222742896,47.56497285717015
2000-12-03 11:00:00,304.68376079118764,11,6,12,2000,0,3742.6175411361037,42.75727218730701
2000-12-03 12:00:00,300.1839094630663,12,6,12,2000,0,4399.649383549044,33.76106335337967
2000-12-03 13:00:00,307.82561042504324,13,6,12,2000,1,4622.312089385239,48.466603847323675
2000-12-03 14:00:00,295.643245303252,14,6,12,2000,0,2340.8473477687367,28.691969288240436
2000-12-03 15:00:00,294.57340440302136,15,6,12,2000,0,1315.6794732578514,11.78870101518941
2000-12-03 16:00:00,273.69653352718603,16,6,12,2000,0,3625.642809901494,24.94311485072382
2000-12-03 17:00:00,283.6162568241056,17,6,12,2000,0,1441.0506067064448,17.16274917900051
2000-12-03 18:00:00,305.01012760106147,18,6,12,2000,0,4535.929587522378,37.66176951336021
2000-12-03 19:00:00,271.11044560968463,19,6,12,2000,0,4288.658309245142,21.838771443776675
2000-12-03 20:00:00,308.4474408963703,20,6,12,2000,0,3854.1112957319883,28.778612765941112
2000-12-03 21:00:00,296.7762825961227,21,6,12,2000,0,4704.704044399485,47.37546788157563
2000-12-03 22:00:00,293.0110281469977,22,6,12,2000,0,4548.7323193699085,49.70061456136819
2000-12-03 23:00:00,301.15492625608783,23,6,12,2000,0,4691.733695744944,31.39885088702218
2000-12-04 00:00:00,321.4879565468859,0,0,12,2000,0,3941.779575207639,21.015110943916536
2000-12-04 01:00:00,291.6188732762968,1,0,12,2000,0,2473.82548322878,27.578162734942026
2000-12-04 02:00:00,333.40634641160335,2,0,12,2000,0,1190.9790271043037,45.01356382530839
2000-12-04 03:00:00,326.08525159850234,3,0,12,2000,0,1246.242326077645,19.524789693775418
2000-12-04 04:00:00,336.7642327991527,4,0,12,2000,0,4172.582396127733,12.502410378116435
2000-12-04 05:00:00,311.19120047090667,5,0,12,2000,0,1765.5204970692807,42.71782388396089
2000-12-04 06:00:00,327.11586947259343,6,0,12,2000,0,2252.375624798121,31.19620550296887
2000-12-04 07:00:00,305.46014920497737,7,0,12,2000,0,3344.4265210771546,45.876829826036484
2000-12-04 08:00:00,338.7561067938844,8,0,12,2000,0,1524.364079215724,37.41333172542224
2000-12-04 09:00:00,313.8094322283246,9,0,12,2000,0,4941.313106906763,11.419484799172363
2000-12-04 10:00:00,309.55496017691814,10,0,12,2000,0,4268.410816284277,41.491645248521486
2000-12-04 11:00:00,295.39570711584275,11,0,12,2000,0,3338.8432291250774,17.632544843660575
2000-12-04 12:00:00,314.04193306516726,12,0,12,2000,0,4633.835328235402,15.070410162568013
2000-12-04 13:00:00,305.17538000849794,13,0,12,2000,0,2974.283046710433,32.495379959044996
2000-12-04 14:00:00,292.18877180816577,14,0,12,2000,0,4587.787643345704,27.62743892985676
2000-12-04 15:00:00,298.19098945427385,15,0,12,2000,0,4303.920765337752,22.069319621645516
2000-12-04 16:00:00,284.61688018686516,16,0,12,2000,0,1056.3332831293542,33.545758543326684
2000-12-04 17:00:00,272.8599313123057,17,0,12,2000,0,4186.953598644853,39.729180435643116
2000-12-04 18:00:00,286.16796677872526,18,0,12,2000,0,4135.718550302397,29.734183139591277
2000-12-04 19:00:00,306.9692325283034,19,0,12,2000,0,2269.521869300373,41.52444308076553
2000-12-04 20:00:00,302.27133855434346,20,0,12,2000,0,2972.1669563005426,26.743766052124084
2000-12-04 21:00:00,300.32137989341567,21,0,12,2000,0,1552.7797094430605,29.95380319878084
2000-12-04 22:00:00,302.38466597618697,22,0,12,2000,0,3666.3268939727463,31.776355711696965
2000-12-04 23:00:00,301.1693473167098,23,0,12,2000,0,3697.5725493608975,22.61834783485127
2000-12-05 00:00:00,318.15252185607113,0,1,12,2000,0,4925.83532919436,24.53803306956039
2000-12-05 01:00:00,321.6569915118127,1,1,12,2000,0,3891.0130138023537,30.461087353194625
2000-12-05 02:00:00,320.03085490646953,2,1,12,2000,0,2789.3922397851657,45.33414821696856
2000-12-05 03:00:00,327.0295488881862,3,1,12,2000,0,1721.0924673215818,32.013710373734654
2000-12-05 04:00:00,312.1931305693632,4,1,12,2000,0,4150.861592163206,14.346299069699317
2000-12-05 05:00:00,325.4813889625322,5,1,12,2000,0,2415.182543722485,39.23871184383516
2000-12-05 06:00:00,319.06939713263137,6,1,12,2000,0,4774.898687043646,30.653557193760864
2000-12-05 07:00:00,318.2318066119992,7,1,12,2000,0,2108.3536013451485,25.978133032551245
2000-12-05 08:00:00,333.09294159676665,8,1,12,2000,0,1786.4127040592632,37.655130747470594
2000-12-05 09:00:00,312.60035923777866,9,1,12,2000,0,3481.7390229703506,16.67193778113696
2000-12-05 10:00:00,328.8198256501841,10,1,12,2000,0,4662.524865662059,41.41295230505192
2000-12-05 11:00:00,326.6699385852427,11,1,12,2000,0,1564.2696800418307,38.65440647203883
2000-12-05 12:00:00,310.59112786390426,12,1,12,2000,0,1165.3725469111546,17.41517256087658
2000-12-05 13:00:00,300.0112470273734,13,1,12,2000,0,4869.540189099225,43.8554850645451
2000-12-05 14:00:00,311.5876387274422,14,1,12,2000,0,1546.894859790952,17.71073716861922
2000-12-05 15:00:00,302.69358261319815,15,1,12,2000,0,3430.0786649533156,37.09785970527571
2000-12-05 16:00:00,305.97793167615464,16,1,12,2000,0,1796.3912264951955,24.715354889681866
2000-12-05 17:00:00,281.247655822545,17,1,12,2000,0,1670.7273848465695,40.226433691878185
2000-12-05 18:00:00,288.81239335367525,18,1,12,2000,0,1624.1816563163575,12.319981698750166
2000-12-05 19:00:00,289.94633219271066,19,1,12,2000,0,3839.88099822854,19.992979532551995
2000-12-05 20:00:00,296.25885414811694,20,1,12,2000,0,4038.487777780626,28.819780218620057
2000-12-05 21:00:00,303.626465742129,21,1,12,2000,0,1479.2007624880691,38.58685795013322
2000-12-05 22:00:00,302.9326650189059,22,1,12,2000,0,1546.2748537027896,34.61724988129911
2000-12-05 23:00:00,319.7666157045353,23,1,12,2000,0,4737.323321480277,48.161377407599
2000-12-06 00:00:00,308.6614173404368,0,2,12,2000,0,3355.439503720676,32.360889601423736
2000-12-06 01:00:00,307.129764093717,1,2,12,2000,0,4125.18156362075,22.072392376341156
2000-12-06 02:00:00,315.8214194589726,2,2,12,2000,0,1322.2256932038038,27.346901738244306
2000-12-06 03:00:00,318.75408640595356,3,2,12,2000,0,1209.6487975401878,13.017944928797544
2000-12-06 04:00:00,325.3085982734958,4,2,12,2000,0,2584.791019174113,14.678437731928566
2000-12-06 05:00:00,329.20858235245885,5,2,12,2000,0,3221.0175612079597,30.7031833476773
2000-12-06 06:00:00,330.34881059037656,6,2,12,2000,0,2489.9992790017104,49.027652277828224
2000-12-06 07:00:00,334.2889863134074,7,2,12,2000,0,3853.729994141537,19.78143277604198
2000-12-06 08:00:00,325.3953665919686,8,2,12,2000,0,3677.931359540661,41.08765103767631
2000-12-06 09:00:00,337.3505766540747,9,2,12,2000,0,2787.4186865710253,24.663780420827184
2000-12-06 10:00:00,303.3730978783246,10,2,12,2000,0,1317.6730603907222,11.271407817818307
2000-12-06 11:00:00,295.69747841958747,11,2,12,2000,0,3382.105580604021,16.554788585459974
2000-12-06 12:00:00,322.837377766211,12,2,12,2000,0,1967.515070938648,34.86387626329902
